104.190.63.217 - - "2021-03-09 00:02:34" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/153/129 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
35.225.184.229 - - "2021-03-09 00:32:07" https://revistas.ujcm.edu.pe/index.php/rctd/index 200 "python-requests/2.9.1"
35.225.184.229 - - "2021-03-09 00:32:27" https://revistas.ujcm.edu.pe/index.php/rctd/index 200 "python-requests/2.9.1"
189.250.38.49 - - "2021-03-09 00:32:37" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/110/94 200 "Mozilla/5.0 (Linux; Android 9; ZTE 2050) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.181 Mobile Safari/537.36"
35.225.184.229 - - "2021-03-09 00:33:16" https://revistas.ujcm.edu.pe/index.php/rctd/index 200 "python-requests/2.9.1"
35.225.184.229 - - "2021-03-09 00:33:32" https://revistas.ujcm.edu.pe/index.php/rctd/index 200 "python-requests/2.9.1"
168.119.177.205 - - "2021-03-09 00:34:03" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/147/125 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
35.225.184.229 - - "2021-03-09 00:34:23" https://revistas.ujcm.edu.pe/index.php/rctd/index 200 "python-requests/2.9.1"
35.225.184.229 - - "2021-03-09 00:34:39" https://revistas.ujcm.edu.pe/index.php/rctd/index 200 "python-requests/2.9.1"
35.225.184.229 - - "2021-03-09 00:35:34" https://revistas.ujcm.edu.pe/index.php/rctd/index 200 "python-requests/2.9.1"
35.225.184.229 - - "2021-03-09 00:35:51" https://revistas.ujcm.edu.pe/index.php/rctd/index 200 "python-requests/2.9.1"
35.225.184.229 - - "2021-03-09 00:36:27" https://revistas.ujcm.edu.pe/index.php/rctd/index 200 "python-requests/2.9.1"
35.225.184.229 - - "2021-03-09 00:37:02" https://revistas.ujcm.edu.pe/index.php/rctd/index 200 "python-requests/2.9.1"
35.225.184.229 - - "2021-03-09 00:37:51" https://revistas.ujcm.edu.pe/index.php/rctd/index 200 "python-requests/2.9.1"
35.225.184.229 - - "2021-03-09 00:38:08" https://revistas.ujcm.edu.pe/index.php/rctd/index 200 "python-requests/2.9.1"
40.77.167.39 bot - "2021-03-09 00:38:31" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/30 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
35.225.184.229 - - "2021-03-09 00:38:47" https://revistas.ujcm.edu.pe/index.php/rctd/index 200 "python-requests/2.9.1"
35.225.184.229 - - "2021-03-09 00:39:34" https://revistas.ujcm.edu.pe/index.php/rctd/index 200 "python-requests/2.9.1"
35.225.184.229 - - "2021-03-09 00:40:11" https://revistas.ujcm.edu.pe/index.php/rctd/index 200 "python-requests/2.9.1"
35.225.184.229 - - "2021-03-09 00:40:46" https://revistas.ujcm.edu.pe/index.php/rctd/index 200 "python-requests/2.9.1"
35.225.184.229 - - "2021-03-09 00:41:26" https://revistas.ujcm.edu.pe/index.php/rctd/index 200 "python-requests/2.9.1"
35.225.184.229 - - "2021-03-09 00:42:03" https://revistas.ujcm.edu.pe/index.php/rctd/index 200 "python-requests/2.9.1"
35.225.184.229 - - "2021-03-09 00:42:53" https://revistas.ujcm.edu.pe/index.php/rctd/index 200 "python-requests/2.9.1"
35.225.184.229 - - "2021-03-09 00:43:10" https://revistas.ujcm.edu.pe/index.php/rctd/index 200 "python-requests/2.9.1"
35.225.184.229 - - "2021-03-09 00:43:49" https://revistas.ujcm.edu.pe/index.php/rctd/index 200 "python-requests/2.9.1"
35.225.184.229 - - "2021-03-09 00:44:28" https://revistas.ujcm.edu.pe/index.php/rctd/index 200 "python-requests/2.9.1"
104.168.99.116 - - "2021-03-09 00:44:51" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/88 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/605.1.15 (KHTML, like Gecko)"
104.168.99.116 - 284 "2021-03-09 00:44:54" https://revistas.ujcm.edu.pe/index.php/rctd/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/605.1.15 (KHTML, like Gecko)"
