54.36.150.57 bot - "2019-09-08 00:17:49" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/55 200 "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)"
177.224.191.56 - - "2019-09-08 00:31:54" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/75/61 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
46.229.168.133 - - "2019-09-08 00:33:17" https://revistas.ujcm.edu.pe/index.php/rctd/issue/view/6 200 "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
207.46.13.143 bot - "2019-09-08 00:37:28" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/58/55 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
46.229.168.145 - - "2019-09-08 00:45:15" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/49 200 "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
157.55.39.193 bot - "2019-09-08 01:04:27" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/50/47 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
46.229.168.148 - - "2019-09-08 01:13:51" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/57 200 "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
181.176.119.189 - - "2019-09-08 01:17:56" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/89/73 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
207.46.13.67 bot - "2019-09-08 01:33:07" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/59/56 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
132.191.0.199 - - "2019-09-08 01:34:23" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/50/47 200 "Mozilla/5.0 (Linux; Android 9; SM-J610G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Mobile Safari/537.36"
190.236.30.136 - - "2019-09-08 02:31:14" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/54/51 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
200.121.175.149 - - "2019-09-08 02:34:15" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/56 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
200.121.175.149 - - "2019-09-08 02:34:32" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/56/53 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
200.121.175.149 - - "2019-09-08 02:36:50" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/56/53 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
46.229.168.141 - - "2019-09-08 02:43:37" https://revistas.ujcm.edu.pe/index.php/rctd/issue/view/7 200 "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
46.229.168.139 - - "2019-09-08 02:50:43" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/97 200 "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
46.229.168.133 - - "2019-09-08 03:21:33" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/75/61 200 "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
46.229.168.134 - - "2019-09-08 03:28:47" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/3 200 "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
46.229.168.154 - - "2019-09-08 03:30:32" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/3 200 "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
66.249.64.73 bot - "2019-09-08 04:22:09" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/38/35 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.75 bot - "2019-09-08 04:48:25" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/58 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.73 bot - "2019-09-08 04:48:35" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/22 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.73 bot - "2019-09-08 04:56:20" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/25/22 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
