201.240.146.214 - - "2019-07-07 00:06:12" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/18 200 "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
46.229.168.129 - - "2019-07-07 00:30:55" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/25 200 "Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)"
181.176.125.173 - - "2019-07-07 00:42:55" https://revistas.ujcm.edu.pe/index.php/rctd/index 200 "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
201.230.37.22 - - "2019-07-07 00:48:53" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/14 200 "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
37.9.87.195 bot - "2019-07-07 00:54:35" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/30 200 "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
46.229.168.144 - - "2019-07-07 01:02:13" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/89 200 "Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)"
85.25.207.206 bot - "2019-07-07 01:06:16" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/45 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:06:18" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/45/42 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:06:20" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/46 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:06:21" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/46/43 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:06:23" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/47 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:06:25" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/47/44 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:06:26" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/37 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:06:28" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/37/34 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:06:29" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/37 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:06:31" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/53 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:06:33" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/53/50 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:06:35" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/21 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:06:37" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/21/18 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:06:39" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/21 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:06:41" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/4 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:06:43" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/4 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:06:45" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/7 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:06:46" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/7 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:06:48" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/24 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:06:50" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/24 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:06:52" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/3 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:06:54" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/3 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:06:56" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/34 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:06:58" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/34 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:00" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/36 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:02" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/36/33 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:03" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/36 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:05" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/28 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:07" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/28/25 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:10" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/28 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:12" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/70 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:13" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/70/58 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:15" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/6 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:17" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/6/3 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:18" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/6 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:20" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/19 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:22" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/19/16 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:25" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/19 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:27" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/9 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:29" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/9/6 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:31" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/9 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:32" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/40 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:34" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/40/37 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:36" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/40 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:38" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/87 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:40" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/87/71 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:43" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/35 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:44" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/35/32 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:46" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/35 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:48" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/50 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:50" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/50/47 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:51" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/31 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:53" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/31/28 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:55" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/31 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:57" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/71 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:07:59" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/71/59 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:01" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/12 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:03" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/12/9 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:05" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/12 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:07" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/49 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:08" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/49/46 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:10" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/89 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:12" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/89/73 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:14" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/94 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:16" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/94/78 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:17" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/10 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:19" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/10/7 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:21" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/10 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:23" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/8 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:25" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/8/5 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:27" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/8 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:29" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/23 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:31" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/23/20 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:33" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/23 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:35" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/27 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:37" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/27/24 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:40" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/27 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:42" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/41 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:44" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/41/38 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:46" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/41 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:48" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/84 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:50" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/84/68 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:51" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/56 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:53" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/56/53 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
40.77.167.83 bot - "2019-07-07 01:08:54" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/15 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
85.25.207.206 bot - "2019-07-07 01:08:55" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/17 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:57" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/17/14 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:08:58" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/17 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:09:00" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/13 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:09:01" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/13/10 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:09:03" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/13 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:09:05" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/14 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:09:07" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/14/11 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:09:09" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/14 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:09:10" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/81 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:09:12" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/81/65 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:09:14" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/85 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:09:16" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/85/69 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:09:17" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/32 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:09:19" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/32/29 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:09:21" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/32 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:09:23" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/33 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:09:24" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/33/30 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:09:26" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/33 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:09:28" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/16 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:09:30" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/16/13 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:09:32" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/16 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:09:34" https://revistas.ujcm.edu.pe/index.php/rctd/article/view/15 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
85.25.207.206 bot - "2019-07-07 01:09:35" https://revistas.ujcm.edu.pe/index.php/rctd/article/download/15/12 200 "Linguee Bot (http://www.linguee.com/bot; bot@linguee.com)"
